1,1496656771,0,153.7189,68.70772,7.122374,7.122374
1,1496660820,0,153.7189,68.70772,8.746295,8.746295
1,1496664774,0,153.7189,68.70772,9.797496,9.797496
1,1496668817,0,153.7189,68.70772,10.34193,10.34193
1,1496672777,0,153.7189,68.70772,10.69449,10.69449
1,1496676808,0,153.7189,68.70772,10.94187,10.94187
1,1496680782,0,153.7189,68.70772,11.15885,11.15885
1,1496684810,0,153.7189,68.70772,11.34207,11.34207
1,1496688771,0,153.7189,68.70772,11.4799,11.4799
1,1496692818,0,153.7189,68.70772,11.54385,11.54385
1,1496696772,0,153.7189,68.70772,11.57766,11.57766
1,1496700810,0,153.7189,68.70772,11.61574,11.61574
1,1496704792,0,153.7189,68.70772,11.65063,11.65063
1,1496708824,0,153.7189,68.70772,11.68341,11.68341
1,1496712782,0,153.7189,68.70772,11.71123,11.71123
1,1496716810,0,153.7189,68.70772,11.76147,11.76147
1,1496720775,0,153.7189,68.70772,11.84094,11.84094
1,1496724813,0,153.7189,68.70772,11.95154,11.95154
1,1496728776,0,153.7189,68.70772,12.037,12.037
1,1496732818,0,153.7189,68.70772,12.08105,12.08105
1,1496736774,0,153.7189,68.70772,12.14272,12.14272
1,1496740810,0,153.7189,68.70772,12.22908,12.22908
1,1496744776,0,153.7189,68.70772,12.29415,12.29415
1,1496748809,0,153.7189,68.70772,12.3506,12.3506
1,1496752793,0,153.7189,68.70772,12.41547,12.41547
1,1496756808,0,153.7189,68.70772,12.44945,12.44945
1,1496760759,0,153.7189,68.70772,12.46985,12.46985
1,1496764808,0,153.7189,68.70772,12.49051,12.49051
1,1496768774,0,153.7189,68.70772,12.49716,12.49716
1,1496772822,0,151.9726,71.26991,12.50757,12.50757
1,1496776771,0,151.6274,71.55898,12.53665,12.53665
1,1496780803,0,151.1687,71.87289,12.51971,12.51971
1,1496784771,0,150.6765,72.21545,12.4841,12.4841
1,1496788800,0,150.1687,72.58409,12.48276,12.48276
1,1496792771,0,149.6704,72.986,12.47018,12.47018
1,1496796794,0,149.2457,73.42287,12.44165,12.44165
1,1496800767,0,148.8163,73.8887,12.39071,12.39071
1,1496804803,0,148.4252,74.38377,12.41525,12.41525
1,1496808778,0,147.9963,74.89655,12.44341,12.44341
1,1496812807,0,147.5287,75.42669,12.43279,12.43279
1,1496816782,0,147.0339,75.98357,12.44137,12.44137
1,1496820799,0,146.4724,76.56767,12.49286,12.49286
1,1496824767,0,145.8697,77.16708,12.55507,12.55507
1,1496828808,0,145.2126,77.78503,12.50903,12.50903
1,1496832758,0,144.5067,78.42339,12.51473,12.51473
1,1496836800,0,143.7648,79.0758,12.51697,12.51697
1,1496840761,0,143.006,79.7543,12.44967,12.44967
1,1496844797,0,142.2504,80.4548,12.40291,12.40291
1,1496848757,0,141.4785,81.17236,12.37893,12.37893
1,1496852807,0,140.674,81.9108,12.42324,12.42324
1,1496856756,0,139.8576,82.68307,12.38822,12.38822
1,1496860789,0,139.0192,83.48436,12.3787,12.3787
1,1496864744,0,138.148,84.3204,12.36492,12.36492
1,1496868781,0,137.2469,85.18658,12.29617,12.29617
1,1496872777,0,136.2983,86.07415,12.24878,12.24878
1,1496876790,0,135.3229,86.98567,12.26147,12.26147
1,1496880751,0,134.3433,87.92545,12.30558,12.30558
1,1496884797,0,133.33,88.9024,12.32083,12.32083
1,1496888751,0,132.3091,89.91956,12.31892,12.31892
1,1496892784,0,131.2712,90.9759,12.2687,12.2687
1,1496896749,0,130.202,92.06295,12.19155,12.19155
1,1496900781,0,129.1254,93.17852,12.19667,12.19667
1,1496904748,0,127.9992,94.31544,12.2023,12.2023
1,1496908779,0,126.8584,95.46795,12.21057,12.21057
1,1496912758,0,125.6732,96.61751,12.20051,12.20051
1,1496916773,0,124.4753,97.75524,12.13696,12.13696
1,1496920745,0,123.2879,98.89766,12.05976,12.05976
1,1496924783,0,122.0821,100.0472,12.0478,12.0478
1,1496928756,0,120.8605,101.2113,12.0257,12.0257
1,1496932786,0,119.6311,102.3911,11.98887,11.98887
1,1496936758,0,118.3834,103.5707,11.9881,11.9881
1,1496940777,0,117.1506,104.7462,11.98396,11.98396
1,1496944752,0,115.9322,105.9097,11.94222,11.94222
1,1496948776,0,114.7013,107.0671,11.94003,11.94003
1,1496952749,0,113.447,108.2111,11.96538,11.96538
1,1496956772,0,112.1717,109.3419,11.98154,11.98154
1,1496960734,0,110.8839,110.4687,11.98059,11.98059
1,1496964777,0,109.6108,111.5856,11.97088,11.97088
1,1496968749,0,108.3643,112.6913,11.94544,11.94544
1,1496972773,0,107.1452,113.7866,11.98824,11.98824
1,1496976745,0,105.9439,114.8612,12.03531,12.03531
1,1496980778,0,104.7471,115.9149,12.03479,12.03479
1,1496984739,0,103.5476,116.9574,12.04673,12.04673
1,1496988759,0,102.3518,117.984,12.04259,12.04259
1,1496992740,0,101.1721,119.0047,11.96621,11.96621
1,1496996776,0,100.0094,120.0189,11.93435,11.93435
1,1497000742,0,98.86604,121.0176,11.96816,11.96816
1,1497004776,0,97.72533,122.0068,11.97456,11.97456
1,1497008733,0,96.59295,122.9924,11.92666,11.92666
1,1497012773,0,95.49603,123.9688,11.8753,11.8753
1,1497016737,0,94.42152,124.9143,11.8032,11.8032
1,1497020770,0,93.37811,125.8276,11.76875,11.76875
1,1497024720,0,92.34651,126.687,11.72103,11.72103
1,1497028765,0,91.32899,127.4929,11.73414,11.73414
1,1497032736,0,90.33798,128.2625,11.78002,11.78002
1,1497036771,0,89.37753,128.9907,11.80846,11.80846
1,1497040737,0,88.46395,129.6937,11.8465,11.8465
1,1497044802,0,87.59614,130.3716,11.78721,11.78721
1,1497048744,0,86.77971,131.0172,11.75537,11.75537
1,1497052793,0,86.00797,131.635,11.75593,11.75593
1,1497056759,0,85.27357,132.2036,11.76126,11.76126
1,1497060801,0,84.59605,132.7166,11.74216,11.74216
1,1497064733,0,83.96548,133.1768,11.70989,11.70989
1,1497068756,0,83.39349,133.5798,11.67112,11.67112
1,1497072771,0,82.88833,133.9466,11.68311,11.68311
1,1497076762,0,82.43163,134.2833,11.78864,11.78864
1,1497080719,0,82.01984,134.5818,11.84436,11.84436
1,1497084757,0,81.6582,134.8414,11.76905,11.76905
1,1497088730,0,81.34656,135.0545,11.73807,11.73807
1,1497092751,0,81.09009,135.2198,11.7396,11.7396
1,1497096712,0,80.90121,135.3496,11.72693,11.72693
1,1497100749,0,80.76815,135.4475,11.75178,11.75178
1,1497104716,0,80.68957,135.5107,11.77795,11.77795
1,1497108743,0,80.63819,135.5477,11.81738,11.81738
1,1497112718,0,80.61455,135.5582,11.87569,11.87569
1,1497116745,0,80.59573,135.5498,11.87972,11.87972
1,1497120707,0,80.58434,135.5267,11.86652,11.86652
1,1497124740,0,80.5751,135.4906,11.89189,11.89189
1,1497128708,0,80.57422,135.4518,11.89763,11.89763
1,1497132773,0,80.57768,135.4114,11.88012,11.88012
1,1497136707,0,80.5842,135.3673,11.8705,11.8705
