1,2486015416,0,146.7266,196.9166,7.509417,7.509417
1,2486019435,0,146.7266,196.9166,8.010511,8.010511
1,2486023409,0,146.7266,196.9166,8.34887,8.34887
1,2486027429,0,146.7266,196.9166,8.56463,8.56463
1,2486031399,0,146.7266,196.9166,8.677262,8.677262
1,2486035439,0,146.7266,196.9166,8.708395,8.708395
1,2486039398,0,146.7266,196.9166,8.6738,8.6738
1,2486043435,0,146.7266,196.9166,8.638823,8.638823
1,2486047387,0,146.7266,196.9166,8.61375,8.61375
1,2486051436,0,146.7266,196.9166,8.582516,8.582516
1,2486055407,0,146.7266,196.9166,8.562061,8.562061
1,2486059431,0,146.7266,196.9166,8.579619,8.579619
1,2486063392,0,146.7266,196.9166,8.60527,8.60527
1,2486067428,0,146.7266,196.9166,8.629542,8.629542
1,2486071393,0,146.7266,196.9166,8.643654,8.643654
1,2486075437,0,146.7266,196.9166,8.634629,8.634629
1,2486079433,0,146.7266,196.9166,8.615009,8.615009
1,2486083425,0,146.7266,196.9166,8.597795,8.597795
1,2486087391,0,146.7266,196.9166,8.590849,8.590849
1,2486091427,0,146.7266,196.9166,8.616257,8.616257
1,2486095399,0,146.7266,196.9166,8.644188,8.644188
1,2486099426,0,146.7266,196.9166,8.625387,8.625387
1,2486103387,0,145.6361,194.1127,8.601854,8.601854
1,2486107422,0,145.5719,193.8546,8.610861,8.610861
1,2486111384,0,145.5171,193.6086,8.603025,8.603025
1,2486115437,0,145.4682,193.379,8.606247,8.606247
1,2486119381,0,145.4178,193.1543,8.636984,8.636984
1,2486123426,0,145.3656,192.9362,8.676218,8.676218
1,2486127390,0,145.3139,192.7255,8.695566,8.695566
1,2486131416,0,145.2633,192.5219,8.67536,8.67536
1,2486135386,0,145.2178,192.3305,8.668793,8.668793
1,2486139416,0,145.1756,192.149,8.675131,8.675131
1,2486143406,0,145.1281,191.9668,8.667307,8.667307
1,2486147438,0,145.0829,191.7804,8.706646,8.706646
1,2486151394,0,145.0315,191.5806,8.734386,8.734386
1,2486155421,0,144.972,191.3664,8.730072,8.730072
1,2486159385,0,144.9126,191.1474,8.740073,8.740073
1,2486163414,0,144.8559,190.921,8.738412,8.738412
1,2486167379,0,144.8036,190.686,8.738272,8.738272
1,2486171409,0,144.758,190.4445,8.739396,8.739396
1,2486175372,0,144.7186,190.1949,8.755542,8.755542
1,2486179398,0,144.68,189.9391,8.718491,8.718491
1,2486183375,0,144.6405,189.6784,8.678794,8.678794
1,2486187412,0,144.604,189.4103,8.631641,8.631641
1,2486191383,0,144.5524,189.1129,8.596588,8.596588
1,2486195413,0,144.4861,188.7906,8.609193,8.609193
1,2486199372,0,144.4052,188.4435,8.617332,8.617332
1,2486203397,0,144.3107,188.0695,8.619759,8.619759
1,2486207377,0,144.2158,187.6878,8.649548,8.649548
1,2486211411,0,144.1174,187.3006,8.663456,8.663456
1,2486215379,0,144.026,186.9221,8.654922,8.654922
1,2486219407,0,143.9356,186.5573,8.666366,8.666366
1,2486223371,0,143.8469,186.2067,8.655849,8.655849
1,2486227401,0,143.7686,185.8652,8.641453,8.641453
1,2486231367,0,143.696,185.5271,8.686503,8.686503
1,2486235409,0,143.6313,185.1951,8.721625,8.721625
1,2486239373,0,143.5755,184.8683,8.712006,8.712006
1,2486243410,0,143.5323,184.5412,8.731953,8.731953
1,2486247386,0,143.498,184.206,8.79336,8.79336
1,2486251399,0,143.4702,183.8627,8.812181,8.812181
1,2486255371,0,143.4485,183.5103,8.802643,8.802643
1,2486259397,0,143.4361,183.1502,8.793629,8.793629
1,2486263361,0,143.4399,182.7922,8.811046,8.811046
1,2486267404,0,143.4612,182.4346,8.813993,8.813993
1,2486271362,0,143.5053,182.0824,8.778571,8.778571
1,2486275402,0,143.5576,181.7433,8.755583,8.755583
1,2486279350,0,143.6066,181.4001,8.713995,8.713995
1,2486283394,0,143.6593,181.0503,8.702619,8.702619
1,2486287356,0,143.7117,180.6883,8.711046,8.711046
1,2486291381,0,143.7742,180.3093,8.711347,8.711347
1,2486295369,0,143.851,179.9231,8.713326,8.713326
1,2486299391,0,143.9487,179.5251,8.726232,8.726232
1,2486303354,0,144.0671,179.1201,8.754911,8.754911
1,2486307390,0,144.2056,178.7048,8.750587,8.750587
1,2486311362,0,144.3692,178.2843,8.751499,8.751499
1,2486315403,0,144.5411,177.8642,8.83638,8.83638
1,2486319355,0,144.7199,177.4417,8.914084,8.914084
1,2486323391,0,144.9014,177.0185,8.908601,8.908601
1,2486327368,0,145.0841,176.5915,8.828638,8.828638
1,2486331375,0,145.2746,176.1583,8.807049,8.807049
1,2486335357,0,145.4815,175.7295,8.784468,8.784468
1,2486339384,0,145.7077,175.3051,8.79212,8.79212
1,2486343348,0,145.9441,174.8802,8.776241,8.776241
1,2486347382,0,146.1947,174.4554,8.727724,8.727724
1,2486351349,0,146.4621,174.0332,8.700399,8.700399
1,2486355372,0,146.7404,173.6157,8.749814,8.749814
1,2486359357,0,147.0483,173.2079,8.792426,8.792426
1,2486363382,0,147.3719,172.8145,8.812291,8.812291
1,2486367345,0,147.7013,172.4222,8.818025,8.818025
1,2486371386,0,148.0407,172.0289,8.82507,8.82507
1,2486375342,0,148.3809,171.6437,8.857571,8.857571
1,2486379369,0,148.7458,171.2568,8.880102,8.880102
1,2486383374,0,149.141,170.8712,8.899264,8.899264
1,2486387388,0,149.5571,170.4908,8.921112,8.921112
1,2486391368,0,150.0011,170.111,8.940451,8.940451
1,2486395393,0,150.458,169.7376,8.955968,8.955968
1,2486399355,0,150.9222,169.3724,8.969652,8.969652
1,2486403396,0,151.3931,169.0157,8.968681,8.968681
1,2486407365,0,151.8705,168.6704,8.912029,8.912029
1,2486411370,0,152.3507,168.3374,8.86338,8.86338
1,2486415353,0,152.8349,168.015,8.816731,8.816731
1,2486419362,0,153.3508,167.6913,8.798746,8.798746
1,2486423338,0,153.8921,167.3609,8.891025,8.891025
1,2486427367,0,154.4539,167.0262,9.015423,9.015423
1,2486431336,0,155.04,166.6951,9.032088,9.032088
1,2486435382,0,155.6376,166.3726,9.007384,9.007384
1,2486439325,0,156.2482,166.0595,9.00314,9.00314
1,2486443365,0,156.8713,165.7553,9.027454,9.027454
1,2486447340,0,157.5118,165.455,9.026478,9.026478
1,2486451361,0,158.1625,165.1616,8.989687,8.989687
